   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00 NaN           
   8.333333E-02   5.277778E-01   6.111111E-01   6.111111E-01   1.720180E-12   2.814839E-10
   8.333333E-02   5.833333E-01   6.666667E-01   6.666667E-01   1.639244E-12   2.458866E-10
   8.333333E-02   6.388889E-01   7.222222E-01   7.222222E-01   1.511347E-12   2.092634E-10
   8.333333E-02   6.944444E-01   7.777778E-01   7.777778E-01   1.342038E-12   1.725477E-10
   8.333333E-02   7.500000E-01   8.333333E-01   8.333333E-01   1.137979E-12   1.365574E-10
   8.333333E-02   8.055556E-01   8.888889E-01   8.888889E-01   9.061640E-13   1.019435E-10
   8.333333E-02   8.611111E-01   9.444444E-01   9.444444E-01   6.552536E-13   6.937980E-11
   8.333333E-02   9.166667E-01   1.000000E+00   1.000000E+00   3.939071E-13   3.939071E-11
   8.333333E-02   9.722222E-01   1.055556E+00   1.055556E+00   1.310063E-13   1.241112E-11
   8.333333E-02   1.000000E+00   1.083333E+00   1.083333E+00   0.000000E+00   0.000000E+00
 
   1.388889E-01   0.000000E+00   1.388889E-01   1.388889E-01   0.000000E+00   0.000000E+00
   1.388889E-01   2.777778E-02   1.666667E-01   1.666667E-01   2.794431E-13   1.676659E-10
   1.388889E-01   8.333333E-02   2.222222E-01   2.222222E-01   8.184009E-13   3.682804E-10
   1.388889E-01   1.388889E-01   2.777778E-01   2.777778E-01   1.315947E-12   4.737410E-10
   1.388889E-01   1.944444E-01   3.333333E-01   3.333333E-01   1.757205E-12   5.271616E-10
   1.388889E-01   2.500000E-01   3.888889E-01   3.888889E-01   2.130573E-12   5.478618E-10
   1.388889E-01   3.055556E-01   4.444444E-01   4.444444E-01   2.427225E-12   5.461256E-10
   1.388889E-01   3.611111E-01   5.000000E-01   5.000000E-01   2.640832E-12   5.281664E-10
   1.388889E-01   4.166667E-01   5.555556E-01   5.555556E-01   2.767786E-12   4.982015E-10
   1.388889E-01   4.722222E-01   6.111111E-01   6.111111E-01   2.806977E-12   4.593235E-10
   1.388889E-01   5.277778E-01   6.666667E-01   6.666667E-01   2.760348E-12   4.140521E-10
   1.388889E-01   5.833333E-01   7.222222E-01   7.222222E-01   2.631562E-12   3.643701E-10
   1.388889E-01   6.388889E-01   7.777778E-01   7.777778E-01   2.427281E-12   3.120789E-10
   1.388889E-01   6.944444E-01   8.333333E-01   8.333333E-01   2.156497E-12   2.587797E-10
   1.388889E-01   7.500000E-01   8.888889E-01   8.888889E-01   1.829537E-12   2.058229E-10
   1.388889E-01   8.055556E-01   9.444444E-01   9.444444E-01   1.457945E-12   1.543706E-10
   1.388889E-01   8.611111E-01   1.000000E+00   1.000000E+00   1.055156E-12   1.055156E-10
   1.388889E-01   9.166667E-01   1.055556E+00   1.055556E+00   6.348255E-13   6.014137E-11
   1.388889E-01   9.722222E-01   1.111111E+00   1.111111E+00   2.111644E-13   1.900480E-11
   1.388889E-01   1.000000E+00   1.138889E+00   1.138889E+00   0.000000E+00   0.000000E+00
 
   1.944444E-01   0.000000E+00   1.944444E-01   1.944444E-01   0.000000E+00   0.000000E+00
   1.944444E-01   2.777778E-02   2.222222E-01   2.222222E-01   3.712308E-13   1.670539E-10
   1.944444E-01   8.333333E-02   2.777778E-01   2.777778E-01   1.088407E-12   3.918266E-10
   1.944444E-01   1.388889E-01   3.333333E-01   3.333333E-01   1.751488E-12   5.254464E-10
   1.944444E-01   1.944444E-01   3.888889E-01   3.888889E-01   2.340406E-12   6.018186E-10
   1.944444E-01   2.500000E-01   4.444444E-01   4.444444E-01   2.839284E-12   6.388390E-10
   1.944444E-01   3.055556E-01   5.000000E-01   5.000000E-01   3.236189E-12   6.472378E-10
   1.944444E-01   3.611111E-01   5.555556E-01   5.555556E-01   3.522405E-12   6.340328E-10
   1.944444E-01   4.166667E-01   6.111111E-01   6.111111E-01   3.693157E-12   6.043348E-10
   1.944444E-01   4.722222E-01   6.666667E-01   6.666667E-01   3.746781E-12   5.620171E-10
   1.944444E-01   5.277778E-01   7.222222E-01   7.222222E-01   3.685718E-12   5.103302E-10
   1.944444E-01   5.833333E-01   7.777778E-01   7.777778E-01   3.515299E-12   4.519670E-10
   1.944444E-01   6.388889E-01   8.333333E-01   8.333333E-01   3.244072E-12   3.892886E-10
   1.944444E-01   6.944444E-01   8.888889E-01   8.888889E-01   2.883249E-12   3.243655E-10
   1.944444E-01   7.500000E-01   9.444444E-01   9.444444E-01   2.447376E-12   2.591339E-10
   1.944444E-01   8.055556E-01   1.000000E+00   1.000000E+00   1.951439E-12   1.951439E-10
   1.944444E-01   8.611111E-01   1.055556E+00   1.055556E+00   1.413314E-12   1.338929E-10
   1.944444E-01   9.166667E-01   1.111111E+00   1.111111E+00   8.515411E-13   7.663870E-11
   1.944444E-01   9.722222E-01   1.166667E+00   1.166667E+00   2.831069E-13   2.426630E-11
   1.944444E-01   1.000000E+00   1.194444E+00   1.194444E+00   0.000000E+00   0.000000E+00
 
   2.500000E-01   0.000000E+00   2.500000E-01   2.500000E-01   0.000000E+00   0.000000E+00
   2.500000E-01   2.777778E-02   2.777778E-01   2.777778E-01   4.485301E-13   1.614708E-10
   2.500000E-01   8.333333E-02   3.333333E-01   3.333333E-01   1.316003E-12   3.948009E-10
   2.500000E-01   1.388889E-01   3.888889E-01   3.888889E-01   2.119194E-12   5.449355E-10
   2.500000E-01   1.944444E-01   4.444444E-01   4.444444E-01   2.833289E-12   6.374901E-10
   2.500000E-01   2.500000E-01   5.000000E-01   5.000000E-01   3.438971E-12   6.877943E-10
   2.500000E-01   3.055556E-01   5.555556E-01   5.555556E-01   3.921419E-12   7.058554E-10
   2.500000E-01   3.611111E-01   6.111111E-01   6.111111E-01   4.270029E-12   6.987320E-10
   2.500000E-01   4.166667E-01   6.666667E-01   6.666667E-01   4.478640E-12   6.717960E-10
   2.500000E-01   4.722222E-01   7.222222E-01   7.222222E-01   4.545364E-12   6.293581E-10
   2.500000E-01   5.277778E-01   7.777778E-01   7.777778E-01   4.472755E-12   5.750686E-10
   2.500000E-01   5.833333E-01   8.333333E-01   8.333333E-01   4.267142E-12   5.120571E-10
   2.500000E-01   6.388889E-01   8.888889E-01   8.888889E-01   3.939293E-12   4.431705E-10
   2.500000E-01   6.944444E-01   9.444444E-01   9.444444E-01   3.502754E-12   3.708798E-10
   2.500000E-01   7.500000E-01   1.000000E+00   1.000000E+00   2.974510E-12   2.974510E-10
   2.500000E-01   8.055556E-01   1.055556E+00   1.055556E+00   2.373213E-12   2.248307E-10
   2.500000E-01   8.611111E-01   1.111111E+00   1.111111E+00   1.720402E-12   1.548361E-10
   2.500000E-01   9.166667E-01   1.166667E+00   1.166667E+00   1.036726E-12   8.886225E-11
   2.500000E-01   9.722222E-01   1.222222E+00   1.222222E+00   3.452794E-13   2.825013E-11
   2.500000E-01   1.000000E+00   1.250000E+00   1.250000E+00   0.000000E+00   0.000000E+00
 
   3.055556E-01   0.000000E+00   3.055556E-01   3.055556E-01   0.000000E+00   0.000000E+00
   3.055556E-01   2.777778E-02   3.333333E-01   3.333333E-01   5.097034E-13   1.529110E-10
   3.055556E-01   8.333333E-02   3.888889E-01   3.888889E-01   1.496248E-12   3.847494E-10
   3.055556E-01   1.388889E-01   4.444444E-01   4.444444E-01   2.410572E-12   5.423786E-10
   3.055556E-01   1.944444E-01   5.000000E-01   5.000000E-01   3.224476E-12   6.448952E-10
   3.055556E-01   2.500000E-01   5.555556E-01   5.555556E-01   3.915535E-12   7.047962E-10
   3.055556E-01   3.055556E-01   6.111111E-01   6.111111E-01   4.466427E-12   7.308699E-10
   3.055556E-01   3.611111E-01   6.666667E-01   6.666667E-01   4.865219E-12   7.297829E-10
   3.055556E-01   4.166667E-01   7.222222E-01   7.222222E-01   5.104694E-12   7.068038E-10
   3.055556E-01   4.722222E-01   7.777778E-01   7.777778E-01   5.182521E-12   6.663241E-10
   3.055556E-01   5.277778E-01   8.333333E-01   8.333333E-01   5.101142E-12   6.121370E-10
   3.055556E-01   5.833333E-01   8.888889E-01   8.888889E-01   4.868439E-12   5.476994E-10
   3.055556E-01   6.388889E-01   9.444444E-01   9.444444E-01   4.495959E-12   4.760427E-10
   3.055556E-01   6.944444E-01   1.000000E+00   1.000000E+00   3.999245E-12   3.999245E-10
   3.055556E-01   7.500000E-01   1.055556E+00   1.055556E+00   3.397282E-12   3.218478E-10
   3.055556E-01   8.055556E-01   1.111111E+00   1.111111E+00   2.711831E-12   2.440648E-10
   3.055556E-01   8.611111E-01   1.166667E+00   1.166667E+00   1.966427E-12   1.685509E-10
   3.055556E-01   9.166667E-01   1.222222E+00   1.222222E+00   1.185940E-12   9.703147E-11
   3.055556E-01   9.722222E-01   1.277778E+00   1.277778E+00   3.947953E-13   3.089702E-11
   3.055556E-01   1.000000E+00   1.305556E+00   1.305556E+00   0.000000E+00   0.000000E+00
 
   3.611111E-01   0.000000E+00   3.611111E-01   3.611111E-01   0.000000E+00   0.000000E+00
   3.611111E-01   2.777778E-02   3.888889E-01   3.888889E-01   5.533907E-13   1.423005E-10
   3.611111E-01   8.333333E-02   4.444444E-01   4.444444E-01   1.625255E-12   3.656825E-10
   3.611111E-01   1.388889E-01   5.000000E-01   5.000000E-01   2.619627E-12   5.239253E-10
   3.611111E-01   1.944444E-01   5.555556E-01   5.555556E-01   3.505529E-12   6.309953E-10
   3.611111E-01   2.500000E-01   6.111111E-01   6.111111E-01   4.258482E-12   6.968426E-10
   3.611111E-01   3.055556E-01   6.666667E-01   6.666667E-01   4.859446E-12   7.289169E-10
   3.611111E-01   3.611111E-01   7.222222E-01   7.222222E-01   5.295098E-12   7.331674E-10
   3.611111E-01   4.166667E-01   7.777778E-01   7.777778E-01   5.557554E-12   7.145427E-10
   3.611111E-01   4.722222E-01   8.333333E-01   8.333333E-01   5.643930E-12   6.772716E-10
   3.611111E-01   5.277778E-01   8.888889E-01   8.888889E-01   5.556888E-12   6.251499E-10
   3.611111E-01   5.833333E-01   9.444444E-01   9.444444E-01   5.305201E-12   5.617271E-10
   3.611111E-01   6.388889E-01   1.000000E+00   1.000000E+00   4.900969E-12   4.900969E-10
   3.611111E-01   6.944444E-01   1.055556E+00   1.055556E+00   4.360956E-12   4.131432E-10
   3.611111E-01   7.500000E-01   1.111111E+00   1.111111E+00   3.706147E-12   3.335532E-10
   3.611111E-01   8.055556E-01   1.166667E+00   1.166667E+00   2.959188E-12   2.536447E-10
   3.611111E-01   8.611111E-01   1.222222E+00   1.222222E+00   2.146949E-12   1.756595E-10
   3.611111E-01   9.166667E-01   1.277778E+00   1.277778E+00   1.295186E-12   1.013624E-10
   3.611111E-01   9.722222E-01   1.333333E+00   1.333333E+00   4.314327E-13   3.235745E-11
   3.611111E-01   1.000000E+00   1.361111E+00   1.361111E+00   0.000000E+00   0.000000E+00
 
   4.166667E-01   0.000000E+00   4.166667E-01   4.166667E-01   0.000000E+00   0.000000E+00
   4.166667E-01   2.777778E-02   4.444444E-01   4.444444E-01   5.789258E-13   1.302583E-10
   4.166667E-01   8.333333E-02   5.000000E-01   5.000000E-01   1.700917E-12   3.401834E-10
   4.166667E-01   1.388889E-01   5.555556E-01   5.555556E-01   2.742695E-12   4.936851E-10
   4.166667E-01   1.944444E-01   6.111111E-01   6.111111E-01   3.671730E-12   6.008285E-10
   4.166667E-01   2.500000E-01   6.666667E-01   6.666667E-01   4.461986E-12   6.692980E-10
   4.166667E-01   3.055556E-01   7.222222E-01   7.222222E-01   5.093481E-12   7.052512E-10
   4.166667E-01   3.611111E-01   7.777778E-01   7.777778E-01   5.551892E-12   7.138147E-10
   4.166667E-01   4.166667E-01   8.333333E-01   8.333333E-01   5.828782E-12   6.994538E-10
   4.166667E-01   4.722222E-01   8.888889E-01   8.888889E-01   5.921041E-12   6.661172E-10
   4.166667E-01   5.277778E-01   9.444444E-01   9.444444E-01   5.831668E-12   6.174708E-10
   4.166667E-01   5.833333E-01   1.000000E+00   1.000000E+00   5.568990E-12   5.568990E-10
   4.166667E-01   6.388889E-01   1.055556E+00   1.055556E+00   5.146106E-12   4.875258E-10
   4.166667E-01   6.944444E-01   1.111111E+00   1.111111E+00   4.580780E-12   4.122702E-10
   4.166667E-01   7.500000E-01   1.166667E+00   1.166667E+00   3.893996E-12   3.337711E-10
   4.166667E-01   8.055556E-01   1.222222E+00   1.222222E+00   3.110623E-12   2.545055E-10
   4.166667E-01   8.611111E-01   1.277778E+00   1.277778E+00   2.257527E-12   1.766761E-10
   4.166667E-01   9.166667E-01   1.333333E+00   1.333333E+00   1.362466E-12   1.021849E-10
   4.166667E-01   9.722222E-01   1.388889E+00   1.388889E+00   4.540812E-13   3.269385E-11
   4.166667E-01   1.000000E+00   1.416667E+00   1.416667E+00   0.000000E+00   0.000000E+00
 
   4.722222E-01   0.000000E+00   4.722222E-01   4.722222E-01   0.000000E+00   0.000000E+00
   4.722222E-01   2.777778E-02   5.000000E-01   5.000000E-01   5.860867E-13   1.172173E-10
   4.722222E-01   8.333333E-02   5.555556E-01   5.555556E-01   1.722844E-12   3.101119E-10
   4.722222E-01   1.388889E-01   6.111111E-01   6.111111E-01   2.778999E-12   4.547453E-10
   4.722222E-01   1.944444E-01   6.666667E-01   6.666667E-01   3.721579E-12   5.582368E-10
   4.722222E-01   2.500000E-01   7.222222E-01   7.222222E-01   4.524048E-12   6.264066E-10
   4.722222E-01   3.055556E-01   7.777778E-01   7.777778E-01   5.166090E-12   6.642115E-10
   4.722222E-01   3.611111E-01   8.333333E-01   8.333333E-01   5.632828E-12   6.759393E-10
   4.722222E-01   4.166667E-01   8.888889E-01   8.888889E-01   5.915490E-12   6.654927E-10
   4.722222E-01   4.722222E-01   9.444444E-01   9.444444E-01   6.010969E-12   6.364556E-10
   4.722222E-01   5.277778E-01   1.000000E+00   1.000000E+00   5.921930E-12   5.921930E-10
   4.722222E-01   5.833333E-01   1.055556E+00   1.055556E+00   5.656808E-12   5.359082E-10
   4.722222E-01   6.388889E-01   1.111111E+00   1.111111E+00   5.229150E-12   4.706235E-10
   4.722222E-01   6.944444E-01   1.166667E+00   1.166667E+00   4.655609E-12   3.990522E-10
   4.722222E-01   7.500000E-01   1.222222E+00   1.222222E+00   3.959277E-12   3.239409E-10
   4.722222E-01   8.055556E-01   1.277778E+00   1.277778E+00   3.163692E-12   2.475933E-10
   4.722222E-01   8.611111E-01   1.333333E+00   1.333333E+00   2.296607E-12   1.722456E-10
   4.722222E-01   9.166667E-01   1.388889E+00   1.388889E+00   1.386669E-12   9.984014E-11
   4.722222E-01   9.722222E-01   1.444444E+00   1.444444E+00   4.622969E-13   3.200517E-11
   4.722222E-01   1.000000E+00   1.472222E+00   1.472222E+00   0.000000E+00   0.000000E+00
 
   5.277778E-01   0.000000E+00   5.277778E-01   5.277778E-01   0.000000E+00   0.000000E+00
   5.277778E-01   2.777778E-02   5.555556E-01   5.555556E-01   5.753176E-13   1.035572E-10
   5.277778E-01   8.333333E-02   6.111111E-01   6.111111E-01   1.691980E-12   2.768694E-10
   5.277778E-01   1.388889E-01   6.666667E-01   6.666667E-01   2.730260E-12   4.095391E-10
   5.277778E-01   1.944444E-01   7.222222E-01   7.222222E-01   3.657519E-12   5.064257E-10
   5.277778E-01   2.500000E-01   7.777778E-01   7.777778E-01   4.447664E-12   5.718426E-10
   5.277778E-01   3.055556E-01   8.333333E-01   8.333333E-01   5.080381E-12   6.096457E-10
   5.277778E-01   3.611111E-01   8.888889E-01   8.888889E-01   5.541123E-12   6.233764E-10
   5.277778E-01   4.166667E-01   9.444444E-01   9.444444E-01   5.820899E-12   6.163305E-10
   5.277778E-01   4.722222E-01   1.000000E+00   1.000000E+00   5.916490E-12   5.916490E-10
   5.277778E-01   5.277778E-01   1.055556E+00   1.055556E+00   5.830669E-12   5.523792E-10
   5.277778E-01   5.833333E-01   1.111111E+00   1.111111E+00   5.571543E-12   5.014389E-10
   5.277778E-01   6.388889E-01   1.166667E+00   1.166667E+00   5.151435E-12   4.415516E-10
   5.277778E-01   6.944444E-01   1.222222E+00   1.222222E+00   4.588330E-12   3.754088E-10
   5.277778E-01   7.500000E-01   1.277778E+00   1.277778E+00   3.902656E-12   3.054253E-10
   5.277778E-01   8.055556E-01   1.333333E+00   1.333333E+00   3.119727E-12   2.339795E-10
   5.277778E-01   8.611111E-01   1.388889E+00   1.388889E+00   2.265965E-12   1.631495E-10
   5.277778E-01   9.166667E-01   1.444444E+00   1.444444E+00   1.368905E-12   9.477035E-11
   5.277778E-01   9.722222E-01   1.500000E+00   1.500000E+00   4.563017E-13   3.042011E-11
   5.277778E-01   1.000000E+00   1.527778E+00   1.527778E+00   0.000000E+00   0.000000E+00
 
   5.833333E-01   0.000000E+00   5.833333E-01   5.833333E-01   0.000000E+00   0.000000E+00
   5.833333E-01   2.777778E-02   6.111111E-01   6.111111E-01   5.476730E-13   8.961922E-11
   5.833333E-01   8.333333E-02   6.666667E-01   6.666667E-01   1.610823E-12   2.416234E-10
   5.833333E-01   1.388889E-01   7.222222E-01   7.222222E-01   2.600475E-12   3.600658E-10
   5.833333E-01   1.944444E-01   7.777778E-01   7.777778E-01   3.485101E-12   4.480844E-10
   5.833333E-01   2.500000E-01   8.333333E-01   8.333333E-01   4.239498E-12   5.087397E-10
   5.833333E-01   3.055556E-01   8.888889E-01   8.888889E-01   4.844125E-12   5.449641E-10
   5.833333E-01   3.611111E-01   9.444444E-01   9.444444E-01   5.284995E-12   5.595877E-10
   5.833333E-01   4.166667E-01   1.000000E+00   1.000000E+00   5.553447E-12   5.553447E-10
   5.833333E-01   4.722222E-01   1.055556E+00   1.055556E+00   5.646594E-12   5.349405E-10
   5.833333E-01   5.277778E-01   1.111111E+00   1.111111E+00   5.566658E-12   5.009992E-10
   5.833333E-01   5.833333E-01   1.166667E+00   1.166667E+00   5.320633E-12   4.560542E-10
   5.833333E-01   6.388889E-01   1.222222E+00   1.222222E+00   4.920730E-12   4.026052E-10
   5.833333E-01   6.944444E-01   1.277778E+00   1.277778E+00   4.384049E-12   3.430995E-10
   5.833333E-01   7.500000E-01   1.333333E+00   1.333333E+00   3.730349E-12   2.797762E-10
   5.833333E-01   8.055556E-01   1.388889E+00   1.388889E+00   2.983391E-12   2.148042E-10
   5.833333E-01   8.611111E-01   1.444444E+00   1.444444E+00   2.167599E-12   1.500646E-10
   5.833333E-01   9.166667E-01   1.500000E+00   1.500000E+00   1.310063E-12   8.733754E-11
   5.833333E-01   9.722222E-01   1.555556E+00   1.555556E+00   4.369838E-13   2.809181E-11
   5.833333E-01   1.000000E+00   1.583333E+00   1.583333E+00   0.000000E+00   0.000000E+00
 
   6.388889E-01   0.000000E+00   6.388889E-01   6.388889E-01   0.000000E+00   0.000000E+00
   6.388889E-01   2.777778E-02   6.666667E-01   6.666667E-01   5.042633E-13   7.563949E-11
   6.388889E-01   8.333333E-02   7.222222E-01   7.222222E-01   1.483924E-12   2.054664E-10
   6.388889E-01   1.388889E-01   7.777778E-01   7.777778E-01   2.396416E-12   3.081107E-10
   6.388889E-01   1.944444E-01   8.333333E-01   8.333333E-01   3.212763E-12   3.855316E-10
   6.388889E-01   2.500000E-01   8.888889E-01   8.888889E-01   3.909539E-12   4.398232E-10
   6.388889E-01   3.055556E-01   9.444444E-01   9.444444E-01   4.468870E-12   4.731744E-10
   6.388889E-01   3.611111E-01   1.000000E+00   1.000000E+00   4.877210E-12   4.877210E-10
   6.388889E-01   4.166667E-01   1.055556E+00   1.055556E+00   5.126566E-12   4.856747E-10
   6.388889E-01   4.722222E-01   1.111111E+00   1.111111E+00   5.214051E-12   4.692646E-10
   6.388889E-01   5.277778E-01   1.166667E+00   1.166667E+00   5.141443E-12   4.406951E-10
   6.388889E-01   5.833333E-01   1.222222E+00   1.222222E+00   4.915846E-12   4.022055E-10
   6.388889E-01   6.388889E-01   1.277778E+00   1.277778E+00   4.547918E-12   3.559240E-10
   6.388889E-01   6.944444E-01   1.333333E+00   1.333333E+00   4.052980E-12   3.039735E-10
   6.388889E-01   7.500000E-01   1.388889E+00   1.388889E+00   3.450129E-12   2.484093E-10
   6.388889E-01   8.055556E-01   1.444444E+00   1.444444E+00   2.760014E-12   1.910779E-10
   6.388889E-01   8.611111E-01   1.500000E+00   1.500000E+00   2.006395E-12   1.337597E-10
   6.388889E-01   9.166667E-01   1.555556E+00   1.555556E+00   1.212808E-12   7.796620E-11
   6.388889E-01   9.722222E-01   1.611111E+00   1.611111E+00   4.050094E-13   2.513851E-11
   6.388889E-01   1.000000E+00   1.638889E+00   1.638889E+00   0.000000E+00   0.000000E+00
 
   6.944444E-01   0.000000E+00   6.944444E-01   6.944444E-01   0.000000E+00   0.000000E+00
   6.944444E-01   2.777778E-02   7.222222E-01   7.222222E-01   4.470868E-13   6.190433E-11
   6.944444E-01   8.333333E-02   7.777778E-01   7.777778E-01   1.316391E-12   1.692503E-10
   6.944444E-01   1.388889E-01   8.333333E-01   8.333333E-01   2.126521E-12   2.551825E-10
   6.944444E-01   1.944444E-01   8.888889E-01   8.888889E-01   2.852274E-12   3.208808E-10
   6.944444E-01   2.500000E-01   9.444444E-01   9.444444E-01   3.472223E-12   3.676471E-10
   6.944444E-01   3.055556E-01   1.000000E+00   1.000000E+00   3.970269E-12   3.970269E-10
   6.944444E-01   3.611111E-01   1.055556E+00   1.055556E+00   4.334311E-12   4.106189E-10
   6.944444E-01   4.166667E-01   1.111111E+00   1.111111E+00   4.557688E-12   4.101919E-10
   6.944444E-01   4.722222E-01   1.166667E+00   1.166667E+00   4.636513E-12   3.974154E-10
   6.944444E-01   5.277778E-01   1.222222E+00   1.222222E+00   4.573675E-12   3.742098E-10
   6.944444E-01   5.833333E-01   1.277778E+00   1.277778E+00   4.374279E-12   3.423349E-10
   6.944444E-01   6.388889E-01   1.333333E+00   1.333333E+00   4.048317E-12   3.036238E-10
   6.944444E-01   6.944444E-01   1.388889E+00   1.388889E+00   3.609113E-12   2.598561E-10
   6.944444E-01   7.500000E-01   1.444444E+00   1.444444E+00   3.073319E-12   2.127683E-10
   6.944444E-01   8.055556E-01   1.500000E+00   1.500000E+00   2.459810E-12   1.639873E-10
   6.944444E-01   8.611111E-01   1.555556E+00   1.555556E+00   1.788347E-12   1.149652E-10
   6.944444E-01   9.166667E-01   1.611111E+00   1.611111E+00   1.081801E-12   6.714629E-11
   6.944444E-01   9.722222E-01   1.666667E+00   1.666667E+00   3.610445E-13   2.166267E-11
   6.944444E-01   1.000000E+00   1.694444E+00   1.694444E+00   0.000000E+00   0.000000E+00
 
   7.500000E-01   0.000000E+00   7.500000E-01   7.500000E-01   0.000000E+00   0.000000E+00
   7.500000E-01   2.777778E-02   7.777778E-01   7.777778E-01   3.782530E-13   4.863253E-11
   7.500000E-01   8.333333E-02   8.333333E-01   8.333333E-01   1.114331E-12   1.337197E-10
   7.500000E-01   1.388889E-01   8.888889E-01   8.888889E-01   1.801226E-12   2.026379E-10
